left,price,room,salon,area,age,province,district
Daire,3500000.0,1.0,1.0,92.0,11.0,İzmir , Karabağlar 
Daire,3500000.0,2.0,1.0,100.0,25.0,İzmir , Dikili 
Yazlık,15000000.0,3.0,1.0,150.0,20.0,İzmir , Çeşme 
Daire,14000000.0,4.0,1.0,320.0,1.0,İzmir , Urla 
Daire,2950000.0,2.0,1.0,100.0,31.0,İzmir , Konak 
Daire,8500000.0,3.0,1.0,130.0,5.0,İzmir , Karabağlar 
Daire,15750000.0,3.0,1.0,180.0,2.0,İzmir , Narlıdere 
Daire,3200000.0,2.0,1.0,85.0,5.0,İzmir , Karşıyaka 
Villa,9500000.0,3.0,1.0,320.0,31.0,İzmir , Çeşme 
Daire,4570000.0,3.0,1.0,160.0,3.0,İzmir , Konak 
Daire,3950000.0,3.0,1.0,145.0,40.0,İzmir , Karabağlar 
Daire,2700000.0,2.0,1.0,120.0,15.0,İzmir , Ödemiş 
Villa,7000000.0,3.0,1.0,120.0,20.0,İzmir , Dikili 
Daire,6150000.0,3.0,1.0,138.0,4.0,İzmir , Konak 
Villa,8500000.0,3.0,1.0,145.0,4.0,İzmir , Menderes 
Müstakil,1650000.0,1.0,1.0,250.0,3.0,İzmir , Menderes 
Daire,21500000.0,4.0,1.0,280.0,11.0,İzmir , Bornova 
Daire,7750000.0,3.0,3.0,165.0,26.0,İzmir , Karabağlar 
Villa,13750000.0,4.0,1.0,180.0,30.0,İzmir , Urla 
Daire,2350000.0,1.0,1.0,65.0,30.0,İzmir , Bornova 
Daire,4000000.0,2.0,1.0,105.0,24.0,İzmir , Karşıyaka 
Daire,3050000.0,1.0,1.0,65.0,5.0,İzmir , Bornova 
Daire,5350000.0,3.0,1.0,110.0,11.0,İzmir , Balçova 
Daire,1750000.0,1.0,1.0,55.0,5.0,İzmir , Torbalı 
Villa,5300000.0,3.0,1.0,160.0,15.0,İzmir , Dikili 
Daire,5500000.0,3.0,1.0,125.0,1.0,İzmir , Selçuk 
Daire,13950000.0,3.0,1.0,154.0,15.0,İzmir , Karşıyaka 
Daire,3300000.0,3.0,1.0,155.0,11.0,İzmir , Bergama 
Daire,6200000.0,3.0,1.0,160.0,13.0,İzmir , Çiğli 
Villa,55000000.0,4.0,1.0,600.0,8.0,İzmir , Çeşme 
Daire,17500000.0,4.0,1.0,190.0,16.0,İzmir , Karşıyaka 
Daire,3100000.0,2.0,2.0,102.0,2.0,İzmir , Çiğli 
Daire,3800000.0,2.0,1.0,80.0,25.0,İzmir , Güzelbahçe 
Daire,7250000.0,3.0,1.0,170.0,14.0,İzmir , Buca 
Yazlık,13700000.0,3.0,1.0,180.0,20.0,İzmir , Seferihisar 
Daire,11900000.0,4.0,1.0,140.0,26.0,İzmir , Konak 
Daire,3375000.0,2.0,1.0,90.0,11.0,İzmir , Karşıyaka 
Villa,11000000.0,4.0,2.0,168.0,16.0,İzmir , Urla 
Villa,6250000.0,3.0,1.0,150.0,20.0,İzmir , Menderes 
Daire,4250000.0,3.0,1.0,90.0,6.0,İzmir , Karşıyaka 
Daire,6750000.0,3.0,1.0,130.0,6.0,İzmir , Bornova 
Daire,9200000.0,3.0,1.0,179.0,11.0,İzmir , Narlıdere 
Villa,9000000.0,3.0,1.0,160.0,25.0,İzmir , Dikili 
Daire,5250000.0,3.0,1.0,180.0,30.0,İzmir , Karşıyaka 
Yazlık,5500000.0,3.0,1.0,130.0,23.0,İzmir , Menderes 
Daire,4700000.0,3.0,1.0,130.0,31.0,İzmir , Karabağlar 
Daire,2590000.0,2.0,1.0,110.0,2.0,İzmir , Torbalı 
Villa,25500000.0,4.0,1.0,250.0,1.0,İzmir , Çeşme 
Daire,5400000.0,3.0,1.0,160.0,20.0,İzmir , Karşıyaka 
Villa,31000000.0,4.0,1.0,250.0,16.0,İzmir , Çeşme 
Daire,2650000.0,3.0,1.0,140.0,35.0,İzmir , Karabağlar 
Daire,6250000.0,2.0,1.0,60.0,3.0,İzmir , Karşıyaka 
Villa,12500000.0,3.0,1.0,398.0,4.0,İzmir , Foça 
Müstakil,33000000.0,2.0,1.0,80.0,3.0,İzmir , Urla 
Villa,27900000.0,5.0,1.0,330.0,16.0,İzmir , Çeşme 
Daire,5500000.0,1.0,1.0,68.0,2.0,İzmir , Konak 
Daire,6200000.0,1.0,1.0,85.0,21.0,İzmir , Karşıyaka 
Villa,11650000.0,4.0,1.0,190.0,25.0,İzmir , Çeşme 
Daire,3999000.0,3.0,1.0,140.0,7.0,İzmir , Menderes 
Daire,3000000.0,3.0,1.0,140.0,10.0,İzmir , Çiğli 
Daire,3650000.0,2.0,1.0,97.0,7.0,İzmir , Karabağlar 
Daire,8950000.0,3.0,1.0,130.0,3.0,İzmir , Karşıyaka 
Villa,57500000.0,8.0,3.0,867.0,11.0,İzmir , Urla 
Villa,5250000.0,4.0,1.0,160.0,16.0,İzmir , Seferihisar 
Villa,13950000.0,5.0,1.0,235.0,4.0,İzmir , Dikili 
Daire,6500000.0,4.0,1.0,185.0,27.0,İzmir , Konak 
Müstakil,1750000.0,2.0,1.0,50.0,5.0,İzmir , Bayındır 
Daire,7000000.0,3.0,1.0,155.0,13.0,İzmir , Konak 
Daire,4100000.0,3.0,1.0,140.0,13.0,İzmir , Kemalpaşa 
Villa,9400000.0,3.0,2.0,225.0,24.0,İzmir , Dikili 
Daire,4100000.0,2.0,1.0,125.0,50.0,İzmir , Karabağlar 
Daire,2250000.0,3.0,1.0,115.0,26.0,İzmir , Bayraklı 
Daire,3400000.0,3.0,1.0,130.0,25.0,İzmir , Bayraklı 
Daire,3500000.0,2.0,1.0,110.0,20.0,İzmir , Bornova 
Daire,4950000.0,3.0,1.0,155.0,18.0,İzmir , Balçova 
Daire,4100000.0,2.0,1.0,90.0,12.0,İzmir , Menderes 
Daire,5250000.0,3.0,1.0,130.0,30.0,İzmir , Balçova 
Daire,3250000.0,3.0,1.0,125.0,28.0,İzmir , Konak 
Daire,2800000.0,3.0,1.0,128.0,27.0,İzmir , Karşıyaka 
Daire,2050000.0,2.0,1.0,95.0,26.0,İzmir , Bornova 
Villa,6500000.0,5.0,1.0,200.0,30.0,İzmir , Çiğli 
Daire,3850000.0,3.0,1.0,140.0,3.0,İzmir , Çiğli 
Daire,4100000.0,3.0,1.0,145.0,18.0,İzmir , Bayraklı 
Villa,20000000.0,3.0,1.0,190.0,17.0,İzmir , Çeşme 
Daire,3300000.0,3.0,1.0,125.0,26.0,İzmir , Bornova 
Daire,2750000.0,3.0,1.0,155.0,12.0,İzmir , Çiğli 
Daire,6750000.0,2.0,1.0,125.0,21.0,İzmir , Karşıyaka 
Daire,3100000.0,3.0,1.0,125.0,22.0,İzmir , Çiğli 
Daire,2250000.0,2.0,1.0,70.0,6.0,İzmir , Menemen 
Daire,1875000.0,2.0,1.0,105.0,16.0,İzmir , Karabağlar 
Daire,12800000.0,3.0,1.0,214.0,4.0,İzmir , Çiğli 
Daire,3250000.0,3.0,1.0,150.0,25.0,İzmir , Bornova 
Daire,5500000.0,3.0,1.0,125.0,3.0,İzmir , Konak 
Bina,3200000.0,3.0,1.0,116.0,25.0,İzmir , Bornova 
Villa,40000000.0,4.0,1.0,812.0,20.0,İzmir , Çeşme 
Daire,3200000.0,3.0,1.0,110.0,30.0,İzmir , Karabağlar 
Daire,3850000.0,3.0,1.0,140.0,30.0,İzmir , Karabağlar 
Daire,2600000.0,1.0,1.0,40.0,28.0,İzmir , Konak 
Daire,3150000.0,2.0,1.0,92.0,5.0,İzmir , Buca 
Yazlık,6300000.0,2.0,1.0,125.0,21.0,İzmir , Dikili 
Daire,3000000.0,1.0,1.0,55.0,3.0,İzmir , Karşıyaka 
Daire,2950000.0,3.0,1.0,128.0,27.0,İzmir , Karşıyaka 
Daire,1650000.0,1.0,1.0,55.0,27.0,İzmir , Buca 
Daire,3280000.0,3.0,1.0,145.0,22.0,İzmir , Buca 
Daire,2800000.0,3.0,1.0,110.0,27.0,İzmir , Karşıyaka 
Daire,2300000.0,2.0,1.0,100.0,31.0,İzmir , Karabağlar 
Daire,3500000.0,3.0,1.0,120.0,32.0,İzmir , Karşıyaka 
Daire,2950000.0,2.0,1.0,90.0,5.0,İzmir , Menderes 
Daire,6500000.0,3.0,1.0,175.0,5.0,İzmir , Bornova 
Daire,5250000.0,3.0,1.0,145.0,30.0,İzmir , Karşıyaka 
Daire,5850000.0,3.0,1.0,155.0,8.0,İzmir , Karşıyaka 
Daire,2750000.0,2.0,1.0,80.0,4.0,İzmir , Dikili 
Daire,3250000.0,3.0,1.0,130.0,5.0,İzmir , Tire 
Daire,1835000.0,3.0,1.0,110.0,30.0,İzmir , Buca 
Daire,3750000.0,3.0,1.0,170.0,5.0,İzmir , Ödemiş 
Daire,1950000.0,1.0,1.0,60.0,1.0,İzmir , Menemen 
Daire,2900000.0,2.0,1.0,90.0,3.0,İzmir , Gaziemir 
Daire,3000000.0,3.0,1.0,125.0,28.0,İzmir , Karabağlar 
Daire,2480000.0,2.0,1.0,90.0,5.0,İzmir , Menemen 
Daire,3600000.0,3.0,1.0,120.0,5.0,İzmir , Karabağlar 
Daire,2125000.0,2.0,1.0,100.0,25.0,İzmir , Selçuk 
Daire,1175000.0,2.0,1.0,115.0,5.0,İzmir , Karabağlar 
Daire,2875000.0,2.0,1.0,115.0,30.0,İzmir , Karşıyaka 
Daire,2550000.0,3.0,1.0,95.0,35.0,İzmir , Çiğli 
Daire,1990000.0,2.0,1.0,95.0,6.0,İzmir , Buca 
Daire,4300000.0,3.0,1.0,130.0,16.0,İzmir , Buca 
Müstakil,5300000.0,2.0,1.0,100.0,11.0,İzmir , Menderes 
Daire,3400000.0,3.0,1.0,210.0,4.0,İzmir , Ödemiş 
Daire,2750000.0,3.0,1.0,120.0,31.0,İzmir , Karabağlar 
Daire,3750000.0,3.0,1.0,135.0,20.0,İzmir , Buca 
Daire,5750000.0,4.0,1.0,190.0,10.0,İzmir , Konak 
Daire,3200000.0,3.0,1.0,150.0,2.0,İzmir , Torbalı 
Yazlık,6500000.0,2.0,1.0,170.0,16.0,İzmir , Seferihisar 
Daire,2650000.0,2.0,1.0,90.0,41.0,İzmir , Konak 
Villa,28500000.0,6.0,2.0,465.0,18.0,İzmir , Güzelbahçe 
Köy,5000000.0,1.0,1.0,490.0,60.0,İzmir , Dikili 
Villa,16350000.0,5.0,1.0,260.0,26.0,İzmir , Urla 
Daire,2875000.0,3.0,1.0,114.0,2.0,İzmir , Aliağa 
Daire,4800000.0,2.0,1.0,110.0,5.0,İzmir , Karşıyaka 
Villa,10500000.0,4.0,1.0,240.0,1.0,İzmir , Seferihisar 
Villa,4750000.0,2.0,1.0,70.0,25.0,İzmir , Dikili 
Müstakil,8250000.0,3.0,1.0,130.0,25.0,İzmir , Foça 
Daire,5500000.0,3.0,1.0,153.0,12.0,İzmir , Gaziemir 
Daire,3100000.0,2.0,1.0,85.0,40.0,İzmir , Balçova 
Daire,4350000.0,3.0,1.0,120.0,4.0,İzmir , Menemen 
Daire,3850000.0,2.0,1.0,90.0,5.0,İzmir , Güzelbahçe 
Yazlık,9950000.0,3.0,1.0,160.0,4.0,İzmir , Menderes 
Daire,5350000.0,3.0,1.0,148.0,18.0,İzmir , Çiğli 
Daire,2750000.0,2.0,1.0,90.0,11.0,İzmir , Karşıyaka 
Yazlık,7800000.0,3.0,1.0,130.0,25.0,İzmir , Seferihisar 
Villa,6850000.0,5.0,1.0,230.0,20.0,İzmir , Seferihisar 
Daire,3800000.0,2.0,1.0,90.0,12.0,İzmir , Balçova 
Villa,13900000.0,3.0,1.0,250.0,26.0,İzmir , Çeşme 
Villa,48500000.0,3.0,1.0,730.0,1.0,İzmir , Çeşme 
Daire,3130000.0,3.0,1.0,130.0,16.0,İzmir , Bayraklı 
Daire,5380000.0,2.0,1.0,85.0,4.0,İzmir , Karşıyaka 
Bina,6250000.0,2.0,1.0,95.0,20.0,İzmir , Karabağlar 
Villa,48750000.0,5.0,1.0,400.0,15.0,İzmir , Çeşme 
Daire,3700000.0,4.0,2.0,200.0,8.0,İzmir , Ödemiş 
Daire,12900000.0,3.0,1.0,170.0,3.0,İzmir , Bornova 
Villa,7400000.0,3.0,1.0,140.0,24.0,İzmir , Seferihisar 
Daire,3750000.0,2.0,1.0,171.0,7.0,İzmir , Karabağlar 
Daire,2575000.0,2.0,1.0,85.0,1.0,İzmir , Bayraklı 
Daire,7750000.0,3.0,1.0,145.0,15.0,İzmir , Gaziemir 
Daire,4450000.0,3.0,1.0,130.0,8.0,İzmir , Menderes 
Daire,4749000.0,3.0,1.0,110.0,11.0,İzmir , Çeşme 
Villa,6750000.0,4.0,1.0,160.0,25.0,İzmir , Menderes 
Daire,2850000.0,3.0,1.0,145.0,5.0,İzmir , Buca 
Daire,3350000.0,3.0,1.0,145.0,15.0,İzmir , Menemen 
Daire,3500000.0,3.0,1.0,150.0,4.0,İzmir , Menemen 
Daire,1575000.0,1.0,1.0,70.0,7.0,İzmir , Buca 
Daire,1430000.0,1.0,1.0,60.0,8.0,İzmir , Buca 
Daire,1900000.0,1.0,1.0,87.0,5.0,İzmir , Buca 
Daire,2950000.0,2.0,1.0,110.0,35.0,İzmir , Karşıyaka 
Daire,3300000.0,3.0,1.0,135.0,21.0,İzmir , Gaziemir 
Daire,3500000.0,3.0,1.0,110.0,40.0,İzmir , Karşıyaka 
Müstakil,16800000.0,3.0,1.0,350.0,5.0,İzmir , Çeşme 
Daire,4250000.0,3.0,1.0,140.0,8.0,İzmir , Bayraklı 
Villa,43750000.0,3.0,1.0,500.0,10.0,İzmir , Çeşme 
Daire,4500000.0,3.0,1.0,130.0,25.0,İzmir , Karabağlar 
Daire,6900000.0,4.0,1.0,193.0,17.0,İzmir , Gaziemir 
Villa,29000000.0,3.0,1.0,210.0,14.0,İzmir , Çeşme 
Daire,1850000.0,3.0,1.0,135.0,25.0,İzmir , Kemalpaşa 
Villa,13500000.0,3.0,1.0,166.0,20.0,İzmir , Güzelbahçe 
Daire,8650000.0,3.0,1.0,175.0,22.0,İzmir , Karşıyaka 
Daire,5750000.0,3.0,1.0,170.0,22.0,İzmir , Karşıyaka 
Daire,3800000.0,3.0,1.0,140.0,35.0,İzmir , Konak 
Villa,14500000.0,4.0,1.0,170.0,13.0,İzmir , Çeşme 
Daire,2350000.0,1.0,1.0,55.0,3.0,İzmir , Çiğli 
Daire,3250000.0,3.0,1.0,125.0,28.0,İzmir , Karabağlar 
Müstakil,6000000.0,3.0,1.0,1.5,2.0,İzmir , Kemalpaşa 
Daire,2850000.0,2.0,1.0,95.0,30.0,İzmir , Bayraklı 
Daire,5150000.0,3.0,1.0,110.0,11.0,İzmir , Bornova 
Residence,49000000.0,3.0,1.0,210.0,5.0,İzmir , Çeşme 
Daire,4550000.0,2.0,1.0,105.0,3.0,İzmir , Karşıyaka 
Villa,11500000.0,5.0,1.0,360.0,26.0,İzmir , Urla 
Daire,2900000.0,2.0,1.0,90.0,2.0,İzmir , Karşıyaka 
Daire,2150000.0,2.0,1.0,97.0,10.0,İzmir , Torbalı 
Daire,12950000.0,3.0,1.0,190.0,4.0,İzmir , Balçova 
Daire,5700000.0,2.0,1.0,95.0,2.0,İzmir , Çiğli 
Daire,1695000.0,1.0,1.0,50.0,1.0,İzmir , Menemen 
Daire,3400000.0,2.0,1.0,90.0,7.0,İzmir , Karşıyaka 
Daire,2600000.0,2.0,1.0,80.0,8.0,İzmir , Dikili 
Daire,8400000.0,3.0,1.0,200.0,21.0,İzmir , Karşıyaka 
Daire,4950000.0,3.0,1.0,120.0,40.0,İzmir , Karabağlar 
Daire,6000000.0,3.0,1.0,130.0,8.0,İzmir , Gaziemir 
Daire,6000000.0,3.0,1.0,150.0,3.0,İzmir , Karşıyaka 
Villa,32000000.0,4.0,1.0,250.0,4.0,İzmir , Güzelbahçe 
Yazlık,11850000.0,4.0,1.0,200.0,5.0,İzmir , Seferihisar 
Villa,12000000.0,3.0,1.0,160.0,5.0,İzmir , Urla 
Müstakil,12500000.0,4.0,2.0,150.0,3.0,İzmir , Menemen 
Daire,9900000.0,4.0,1.0,220.0,25.0,İzmir , Karabağlar 
Daire,4500000.0,3.0,1.0,135.0,20.0,İzmir , Seferihisar 
Villa,42000000.0,5.0,2.0,257.0,3.0,İzmir , Güzelbahçe 
Villa,17000000.0,3.0,2.0,250.0,11.0,İzmir , Çeşme 
Daire,8450000.0,3.0,1.0,135.0,43.0,İzmir , Karabağlar 
Müstakil,18000000.0,4.0,1.0,150.0,50.0,İzmir , Foça 
Bina,5500000.0,3.0,1.0,150.0,30.0,İzmir , Karabağlar 
Daire,3120000.0,2.0,1.0,75.0,9.0,İzmir , Dikili 
Daire,3050000.0,2.0,1.0,80.0,13.0,İzmir , Karşıyaka 
Daire,8750000.0,2.0,1.0,102.0,5.0,İzmir , Karşıyaka 
Villa,16800000.0,3.0,1.0,350.0,6.0,İzmir , Çeşme 
Daire,2375000.0,2.0,1.0,85.0,3.0,İzmir , Menderes 
Daire,5650000.0,2.0,1.0,120.0,2.0,İzmir , Menemen 
Daire,4000000.0,2.0,1.0,150.0,3.0,İzmir , Menderes 
Daire,2250000.0,2.0,1.0,110.0,21.0,İzmir , Bornova 
Villa,6600000.0,3.0,1.0,235.0,3.0,İzmir , Çiğli 
Daire,2700000.0,3.0,1.0,140.0,8.0,İzmir , Karabağlar 
Daire,7000000.0,3.0,1.0,140.0,5.0,İzmir , Karşıyaka 
Daire,3800000.0,3.0,1.0,125.0,31.0,İzmir , Konak 
Daire,6950000.0,4.0,1.0,240.0,25.0,İzmir , Karabağlar 
Bina,3050000.0,2.0,1.0,168.0,32.0,İzmir , Karabağlar 
Daire,3550000.0,3.0,1.0,145.0,28.0,İzmir , Bayraklı 
Daire,2100000.0,3.0,1.0,125.0,30.0,İzmir , Torbalı 
Daire,6250000.0,3.0,1.0,100.0,1.0,İzmir , Karşıyaka 
Yazlık,4950000.0,2.0,1.0,201.0,20.0,İzmir , Menderes 
Daire,1690000.0,1.0,1.0,50.0,5.0,İzmir , Menemen 
Residence,2350000.0,1.0,1.0,55.0,10.0,İzmir , Buca 
Daire,3800000.0,3.0,1.0,135.0,31.0,İzmir , Karabağlar 
Daire,3500000.0,3.0,1.0,90.0,2.0,İzmir , Menderes 
Daire,2800000.0,2.0,1.0,90.0,4.0,İzmir , Çiğli 
Daire,5950000.0,3.0,1.0,125.0,11.0,İzmir , Narlıdere 
Daire,5500000.0,3.0,1.0,140.0,12.0,İzmir , Çiğli 
Daire,4000000.0,1.0,1.0,74.0,30.0,İzmir , Karşıyaka 
Daire,4200000.0,3.0,1.0,140.0,30.0,İzmir , Konak 
Daire,1730000.0,2.0,1.0,85.0,26.0,İzmir , Menemen 
Müstakil,2350000.0,2.0,1.0,80.0,12.0,İzmir , Torbalı 
Villa,20000000.0,5.0,1.0,450.0,25.0,İzmir , Çeşme 
Daire,3550000.0,3.0,1.0,119.0,11.0,İzmir , Karabağlar 
Daire,2850000.0,4.0,1.0,215.0,5.0,İzmir , Ödemiş 
Daire,2200000.0,1.0,1.0,100.0,16.0,İzmir , Kemalpaşa 
Villa,15000000.0,3.0,1.0,240.0,2.0,İzmir , Menderes 
Daire,2250000.0,2.0,1.0,90.0,3.0,İzmir , Kemalpaşa 
Daire,7950000.0,3.0,1.0,155.0,11.0,İzmir , Karşıyaka 
Villa,10000000.0,5.0,1.0,230.0,26.0,İzmir , Menderes 
Daire,3850000.0,2.0,1.0,108.0,11.0,İzmir , Gaziemir 
Daire,4490000.0,3.0,1.0,100.0,26.0,İzmir , Bornova 
Daire,7500000.0,4.0,1.0,240.0,5.0,İzmir , Urla 
Daire,4150000.0,4.0,2.0,140.0,15.0,İzmir , Menderes 
Daire,2360000.0,2.0,1.0,75.0,40.0,İzmir , Karabağlar 
Daire,2750000.0,2.0,1.0,100.0,35.0,İzmir , Balçova 
Villa,26000000.0,4.0,3.0,210.0,8.0,İzmir , Karaburun 
Daire,6500000.0,3.0,1.0,165.0,11.0,İzmir , Karabağlar 
Daire,2600000.0,3.0,1.0,130.0,16.0,İzmir , Konak 
Daire,4900000.0,3.0,1.0,135.0,1.0,İzmir , Kemalpaşa 
Daire,8500000.0,3.0,1.0,130.0,30.0,İzmir , Balçova 
Villa,11950000.0,4.0,2.0,190.0,21.0,İzmir , Urla 
Daire,2850000.0,3.0,1.0,135.0,25.0,İzmir , Karabağlar 
Villa,10700000.0,4.0,1.0,160.0,15.0,İzmir , Dikili 
Daire,3500000.0,2.0,1.0,90.0,31.0,İzmir , Balçova 
Daire,3070000.0,3.0,1.0,125.0,30.0,İzmir , Konak 
Müstakil,2000000.0,3.0,1.0,160.0,26.0,İzmir , Bergama 
Daire,3750000.0,3.0,1.0,140.0,18.0,İzmir , Gaziemir 
Daire,2875000.0,2.0,1.0,85.0,5.0,İzmir , Çiğli 
Müstakil,3575000.0,2.0,1.0,577.0,1.0,İzmir , Buca 
Daire,1190000.0,1.0,1.0,60.0,31.0,İzmir , Konak 
Daire,5300000.0,3.0,1.0,130.0,14.0,İzmir , Karşıyaka 
Daire,4440000.0,1.0,1.0,65.0,1.0,İzmir , Konak 
Müstakil,350000.0,4.0,1.0,81.0,31.0,İzmir , Ödemiş 
Villa,7800000.0,3.0,1.0,170.0,15.0,İzmir , Menderes 
Köy,455000.0,2.0,1.0,291.0,1.0,İzmir , Bayındır 
Daire,2450000.0,2.0,1.0,100.0,30.0,İzmir , Konak 
Müstakil,4200000.0,3.0,1.0,100.0,20.0,İzmir , Karaburun 
Daire,2150000.0,3.0,1.0,145.0,26.0,İzmir , Buca 
Daire,2600000.0,3.0,1.0,110.0,31.0,İzmir , Karabağlar 
Müstakil,2050000.0,1.0,1.0,320.0,3.0,İzmir , Bayındır 
Daire,3050000.0,2.0,1.0,120.0,25.0,İzmir , Bornova 
Müstakil,2300000.0,7.0,1.0,130.0,45.0,İzmir , Konak 
Daire,3400000.0,1.0,1.0,72.0,5.0,İzmir , Karşıyaka 
Müstakil,5500000.0,6.0,2.0,130.0,25.0,İzmir , Tire 
Daire,2750000.0,3.0,1.0,105.0,9.0,İzmir , Karabağlar 
Daire,5000000.0,3.0,1.0,150.0,3.0,İzmir , Karşıyaka 
Daire,8600000.0,4.0,1.0,220.0,4.0,İzmir , Karşıyaka 
Daire,4000000.0,3.0,1.0,130.0,31.0,İzmir , Bornova 
Daire,2350000.0,2.0,1.0,105.0,10.0,İzmir , Kemalpaşa 
Daire,2800000.0,3.0,1.0,135.0,4.0,İzmir , Menemen 
Daire,2500000.0,3.0,1.0,130.0,25.0,İzmir , Bayraklı 
Daire,4750000.0,3.0,1.0,120.0,36.0,İzmir , Balçova 
Daire,3400000.0,3.0,1.0,130.0,8.0,İzmir , Seferihisar 
Daire,2450000.0,2.0,1.0,100.0,30.0,İzmir , Konak 
Müstakil,2940000.0,2.0,1.0,177.0,30.0,İzmir , Konak 
Daire,2575000.0,2.0,1.0,90.0,5.0,İzmir , Menemen 
Daire,3000000.0,2.0,1.0,105.0,26.0,İzmir , Gaziemir 
Daire,3250000.0,3.0,1.0,135.0,23.0,İzmir , Çiğli 
Daire,5250000.0,3.0,1.0,130.0,12.0,İzmir , Çiğli 
Daire,2600000.0,3.0,1.0,125.0,5.0,İzmir , Karabağlar 
Daire,3300000.0,3.0,1.0,120.0,40.0,İzmir , Konak 
Daire,3750000.0,2.0,1.0,115.0,10.0,İzmir , Menderes 
Müstakil,3000000.0,2.0,1.0,75.0,1.0,İzmir , Menderes 
Daire,1550000.0,2.0,1.0,95.0,11.0,İzmir , Menemen 
Villa,4900000.0,3.0,1.0,180.0,22.0,İzmir , Menderes 
Bina,3800000.0,3.0,1.0,99.0,37.0,İzmir , Balçova 
Yazlık,17000000.0,4.0,1.0,180.0,10.0,İzmir , Dikili 
Villa,6300000.0,2.0,1.0,100.0,21.0,İzmir , Menderes 
Daire,4475000.0,3.0,1.0,140.0,25.0,İzmir , Bayraklı 
Daire,3290000.0,2.0,1.0,105.0,4.0,İzmir , Bayraklı 
Daire,1815000.0,3.0,1.0,130.0,8.0,İzmir , Torbalı 
Villa,15750000.0,3.0,1.0,200.0,20.0,İzmir , Urla 
Daire,2700000.0,2.0,1.0,128.0,3.0,İzmir , Konak 
Villa,24500000.0,4.0,1.0,300.0,22.0,İzmir , Güzelbahçe 
Daire,3485000.0,2.0,1.0,98.0,16.0,İzmir , Karşıyaka 
Daire,2250000.0,2.0,1.0,50.0,10.0,İzmir , Buca 
Daire,3850000.0,3.0,1.0,130.0,12.0,İzmir , Buca 
Daire,7250000.0,4.0,1.0,169.0,29.0,İzmir , Karşıyaka 
Villa,32000000.0,4.0,1.0,235.0,4.0,İzmir , Güzelbahçe 
Daire,4750000.0,3.0,1.0,190.0,121.0,İzmir , Menderes 
Daire,3080000.0,2.0,1.0,100.0,5.0,İzmir , Buca 
Villa,12250000.0,3.0,1.0,140.0,5.0,İzmir , Menemen 
Daire,6850000.0,2.0,1.0,84.0,7.0,İzmir , Bornova 
Daire,3200000.0,3.0,1.0,120.0,5.0,İzmir , Çiğli 
Daire,2250000.0,3.0,1.0,130.0,20.0,İzmir , Karabağlar 
Villa,16000000.0,6.0,2.0,621.0,30.0,İzmir , Çeşme 
Villa,11500000.0,5.0,1.0,250.0,20.0,İzmir , Urla 
Daire,2975000.0,3.0,1.0,120.0,30.0,İzmir , Konak 
Daire,5495000.0,4.0,1.0,90.0,11.0,İzmir , Menderes 
Villa,40000000.0,4.0,1.0,456.0,11.0,İzmir , Çeşme 
Daire,4750008.0,3.0,1.0,145.0,14.0,İzmir , Konak 
Daire,3950000.0,3.0,1.0,125.0,1.0,İzmir , Karşıyaka 
Villa,8500000.0,3.0,1.0,120.0,28.0,İzmir , Aliağa 
Daire,3750000.0,3.0,1.0,140.0,19.0,İzmir , Buca 
Daire,3000000.0,3.0,1.0,145.0,1.0,İzmir , Ödemiş 
Daire,5000000.0,3.0,1.0,125.0,29.0,İzmir , Karşıyaka 
Daire,3000000.0,3.0,1.0,130.0,27.0,İzmir , Karşıyaka 
Daire,3650000.0,3.0,1.0,115.0,4.0,İzmir , Bayraklı 
Daire,2615000.0,3.0,1.0,105.0,36.0,İzmir , Bayraklı 
Daire,3250000.0,3.0,1.0,125.0,6.0,İzmir , Menemen 
Villa,12000000.0,3.0,1.0,130.0,7.0,İzmir , Urla 
Daire,3000000.0,3.0,1.0,120.0,21.0,İzmir , Seferihisar 
Daire,2200000.0,2.0,1.0,95.0,31.0,İzmir , Çiğli 
Daire,3250000.0,3.0,1.0,140.0,30.0,İzmir , Karabağlar 
Daire,2200000.0,2.0,1.0,70.0,40.0,İzmir , Konak 
Villa,6300000.0,3.0,1.0,130.0,7.0,İzmir , Menderes 
Daire,4715000.0,3.0,1.0,168.0,14.0,İzmir , Buca 
Daire,2250000.0,3.0,1.0,130.0,35.0,İzmir , Karabağlar 
Daire,1950000.0,3.0,1.0,140.0,25.0,İzmir , Ödemiş 
Daire,1500000.0,3.0,1.0,140.0,31.0,İzmir , Kemalpaşa 
Daire,2175000.0,2.0,1.0,97.0,15.0,İzmir , Karabağlar 
Daire,3400000.0,3.0,1.0,145.0,11.0,İzmir , Kemalpaşa 
Daire,5600000.0,2.0,1.0,110.0,31.0,İzmir , Karabağlar 
Daire,2650000.0,2.0,1.0,135.0,35.0,İzmir , Karabağlar 
Villa,21500000.0,4.0,1.0,240.0,11.0,İzmir , Çiğli 
Daire,9500000.0,5.0,1.0,300.0,30.0,İzmir , Balçova 
Daire,3480000.0,3.0,1.0,120.0,33.0,İzmir , Karşıyaka 
Müstakil,1150000.0,3.0,1.0,130.0,31.0,İzmir , Konak 
Villa,22500000.0,4.0,1.0,200.0,25.0,İzmir , Güzelbahçe 
Daire,4600000.0,2.0,1.0,110.0,3.0,İzmir , Seferihisar 
